timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606250804955,1584,userSettings-save,200,,Thread Group 1-26,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1581,0,69
1606250804955,1584,userSettings-save,200,,Thread Group 1-19,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1581,0,70
1606250804965,1574,userSettings-save,200,,Thread Group 1-52,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1571,0,64
1606250804955,1596,userSettings-save,200,,Thread Group 1-31,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1596,0,80
1606250804954,1598,userSettings-save,200,,Thread Group 1-25,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1598,0,80
1606250804955,1614,userSettings-save,200,,Thread Group 1-40,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1614,0,80
1606250804952,1625,userSettings-save,200,,Thread Group 1-4,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1624,0,74
1606250804955,1632,userSettings-save,200,,Thread Group 1-18,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1632,0,79
1606250804956,1655,userSettings-save,200,,Thread Group 1-50,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1655,0,79
1606250804955,1747,userSettings-save,200,,Thread Group 1-27,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1747,0,81
1606250804955,1774,userSettings-save,200,,Thread Group 1-48,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1774,0,77
1606250804953,1785,userSettings-save,200,,Thread Group 1-41,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1785,0,82
1606250804979,1773,userSettings-save,200,,Thread Group 1-55,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1773,0,46
1606250804954,1806,userSettings-save,200,,Thread Group 1-16,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1806,0,81
1606250804953,1819,userSettings-save,200,,Thread Group 1-11,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1819,0,80
1606250804955,1823,userSettings-save,200,,Thread Group 1-46,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1823,0,79
1606250804955,1824,userSettings-save,200,,Thread Group 1-23,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1824,0,79
1606250804955,1827,userSettings-save,200,,Thread Group 1-37,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1827,0,75
1606250804955,1834,userSettings-save,200,,Thread Group 1-42,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1834,0,78
1606250804955,1840,userSettings-save,200,,Thread Group 1-15,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,1840,0,71
1606250804985,3025,userSettings-save,200,,Thread Group 1-56,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,3025,0,51
1606250804953,3063,userSettings-save,200,,Thread Group 1-30,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,3063,0,83
1606250804955,3067,userSettings-save,200,,Thread Group 1-47,text,true,,1002,1513,200,200,http://api.albert.health/userSettings/save,3067,0,78
