timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1606251924028,1498,userSettings-save,200,,Thread Group 1-14,text,true,,1002,1513,36,36,http://api.albert.health/userSettings/save,1497,0,23
1606251924096,1442,userSettings-save,200,,Thread Group 1-15,text,true,,1002,1513,36,36,http://api.albert.health/userSettings/save,1442,0,21
1606251924893,657,user-loadUser,200,,Thread Group 1-3,text,true,,2517,1101,36,36,http://api.albert.health/user/loadUser,657,0,0
1606251924896,685,user-loadUser,200,,Thread Group 1-1,text,true,,2517,1101,37,37,http://api.albert.health/user/loadUser,685,0,0
1606251925161,420,doctorInformation-getAll,200,,Thread Group 1-2,text,true,,25423,1112,37,37,http://api.albert.health/doctorInformation/getAll,393,0,0
1606251925053,552,profile-loadConnectedProfiles,200,,Thread Group 1-10,text,true,,1663,1117,37,37,http://api.albert.health/profile/loadConnectedProfiles,552,0,0
1606251925189,448,doctorInformation-getAll,200,,Thread Group 1-7,text,true,,25423,1112,38,38,http://api.albert.health/doctorInformation/getAll,424,0,0
1606251924161,1482,userSettings-save,200,,Thread Group 1-16,text,true,,1002,1513,38,38,http://api.albert.health/userSettings/save,1482,0,21
1606251925131,518,profile-loadConnectedProfiles,200,,Thread Group 1-11,text,true,,1663,1117,38,38,http://api.albert.health/profile/loadConnectedProfiles,518,0,0
1606251925244,429,doctorInformation-getAll,200,,Thread Group 1-5,text,true,,25423,1112,38,38,http://api.albert.health/doctorInformation/getAll,404,0,0
1606251924296,1435,userSettings-save,200,,Thread Group 1-18,text,true,,1002,1513,39,39,http://api.albert.health/userSettings/save,1435,0,21
1606251924937,795,user-loadUser,200,,Thread Group 1-6,text,true,,2517,1101,39,39,http://api.albert.health/user/loadUser,794,0,0
1606251925347,414,doctorInformation-getAll,200,,Thread Group 1-8,text,true,,25415,1112,39,39,http://api.albert.health/doctorInformation/getAll,390,0,0
1606251924240,1541,userSettings-save,200,,Thread Group 1-17,text,true,,1002,1513,40,40,http://api.albert.health/userSettings/save,1541,0,19
1606251925335,489,profile-loadConnectedProfiles,200,,Thread Group 1-12,text,true,,1663,1117,40,40,http://api.albert.health/profile/loadConnectedProfiles,488,0,0
1606251924993,856,user-loadUser,200,,Thread Group 1-4,text,true,,2517,1101,41,41,http://api.albert.health/user/loadUser,856,0,0
1606251924361,1533,userSettings-save,200,,Thread Group 1-19,text,true,,1002,1513,41,41,http://api.albert.health/userSettings/save,1533,0,20
1606251925478,426,profile-loadConnectedProfiles,200,,Thread Group 1-13,text,true,,1663,1117,42,42,http://api.albert.health/profile/loadConnectedProfiles,426,0,0
1606251925526,386,profile-loadConnectedProfiles,200,,Thread Group 1-14,text,true,,1663,1117,42,42,http://api.albert.health/profile/loadConnectedProfiles,386,0,0
1606251925551,369,doctorInformation-getAll,200,,Thread Group 1-3,text,true,,25423,1112,42,42,http://api.albert.health/doctorInformation/getAll,347,0,0
1606251925644,298,profile-loadConnectedProfiles,200,,Thread Group 1-16,text,true,,1663,1117,42,42,http://api.albert.health/profile/loadConnectedProfiles,298,0,0
1606251924429,1533,userSettings-save,200,,Thread Group 1-20,text,true,,1002,1513,42,42,http://api.albert.health/userSettings/save,1533,0,21
1606251925206,813,user-loadUser,200,,Thread Group 1-9,text,true,,2517,1101,43,43,http://api.albert.health/user/loadUser,813,0,0
1606251925732,316,doctorInformation-getAll,200,,Thread Group 1-6,text,true,,25423,1112,44,44,http://api.albert.health/doctorInformation/getAll,291,0,0
1606251925782,326,profile-loadConnectedProfiles,200,,Thread Group 1-17,text,true,,1663,1117,45,45,http://api.albert.health/profile/loadConnectedProfiles,326,0,0
1606251924563,1554,userSettings-save,200,,Thread Group 1-22,text,true,,1002,1513,45,45,http://api.albert.health/userSettings/save,1554,0,21
1606251924498,1620,userSettings-save,200,,Thread Group 1-21,text,true,,1002,1513,45,45,http://api.albert.health/userSettings/save,1620,0,21
1606251925538,646,profile-loadConnectedProfiles,200,,Thread Group 1-15,text,true,,1663,1117,46,46,http://api.albert.health/profile/loadConnectedProfiles,646,0,0
1606251924631,1566,userSettings-save,200,,Thread Group 1-23,text,true,,1002,1513,46,46,http://api.albert.health/userSettings/save,1566,0,22
1606251925582,632,doctorInformation-getAll,200,,Thread Group 1-1,text,true,,25423,1112,46,46,http://api.albert.health/doctorInformation/getAll,605,0,0
1606251925605,654,user-loadUser,200,,Thread Group 1-10,text,true,,2517,1101,47,47,http://api.albert.health/user/loadUser,654,0,0
1606251924696,1565,userSettings-save,200,,Thread Group 1-24,text,true,,1002,1513,47,47,http://api.albert.health/userSettings/save,1565,0,20
1606251924764,1630,userSettings-save,200,,Thread Group 1-25,text,true,,1002,1513,49,49,http://api.albert.health/userSettings/save,1629,0,21
1606251925582,811,doctorAvailibility-get-uid,200,,Thread Group 1-2,text,true,,479206,1139,49,49,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,352,0,0
1606251925825,628,user-loadUser,200,,Thread Group 1-12,text,true,,2517,1101,50,50,http://api.albert.health/user/loadUser,628,0,0
1606251926118,391,profile-loadConnectedProfiles,200,,Thread Group 1-21,text,true,,1663,1117,51,51,http://api.albert.health/profile/loadConnectedProfiles,391,0,0
1606251924832,1679,userSettings-save,200,,Thread Group 1-26,text,true,,1002,1513,51,51,http://api.albert.health/userSettings/save,1679,0,22
1606251925905,652,user-loadUser,200,,Thread Group 1-13,text,true,,2517,1101,51,51,http://api.albert.health/user/loadUser,652,0,0
1606251925943,666,user-loadUser,200,,Thread Group 1-16,text,true,,2517,1101,52,52,http://api.albert.health/user/loadUser,666,0,0
1606251924899,1719,userSettings-save,200,,Thread Group 1-27,text,true,,1002,1513,52,52,http://api.albert.health/userSettings/save,1719,0,22
1606251926198,433,profile-loadConnectedProfiles,200,,Thread Group 1-23,text,true,,1663,1117,52,52,http://api.albert.health/profile/loadConnectedProfiles,433,0,0
1606251926261,425,profile-loadConnectedProfiles,200,,Thread Group 1-24,text,true,,1663,1117,53,53,http://api.albert.health/profile/loadConnectedProfiles,424,0,0
1606251924966,1745,userSettings-save,200,,Thread Group 1-28,text,true,,1002,1513,54,54,http://api.albert.health/userSettings/save,1745,0,20
1606251925732,1005,profile-loadConnectedProfiles,200,,Thread Group 1-18,text,true,,1663,1117,54,54,http://api.albert.health/profile/loadConnectedProfiles,1003,0,0
1606251925920,891,doctorAvailibility-get-uid,200,,Thread Group 1-3,text,true,,479199,1139,55,55,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,409,0,0
1606251925849,973,doctorInformation-getAll,200,,Thread Group 1-4,text,true,,25423,1112,55,55,http://api.albert.health/doctorInformation/getAll,948,0,0
1606251926108,728,user-loadUser,200,,Thread Group 1-17,text,true,,2517,1101,55,55,http://api.albert.health/user/loadUser,728,0,0
1606251925895,943,profile-loadConnectedProfiles,200,,Thread Group 1-19,text,true,,1663,1117,55,55,http://api.albert.health/profile/loadConnectedProfiles,943,0,0
1606251926185,672,user-loadUser,200,,Thread Group 1-15,text,true,,2517,1101,56,56,http://api.albert.health/user/loadUser,671,0,0
1606251925033,1824,userSettings-save,200,,Thread Group 1-29,text,true,,1002,1513,56,56,http://api.albert.health/userSettings/save,1823,0,23
1606251925649,1259,user-loadUser,200,,Thread Group 1-11,text,true,,2517,1101,57,57,http://api.albert.health/user/loadUser,1259,0,0
1606251926049,872,doctorAvailibility-get-uid,200,,Thread Group 1-6,text,true,,479214,1139,57,57,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,405,0,0
1606251925100,1844,userSettings-save,200,,Thread Group 1-30,text,true,,1002,1513,57,57,http://api.albert.health/userSettings/save,1843,0,20
1606251926020,952,doctorInformation-getAll,200,,Thread Group 1-9,text,true,,25415,1112,57,57,http://api.albert.health/doctorInformation/getAll,929,0,0
1606251925963,1009,profile-loadConnectedProfiles,200,,Thread Group 1-20,text,true,,1663,1117,57,57,http://api.albert.health/profile/loadConnectedProfiles,1009,0,0
1606251925174,1852,userSettings-save,200,,Thread Group 1-31,text,true,,1002,1513,58,58,http://api.albert.health/userSettings/save,1852,0,20
1606251926117,910,profile-loadConnectedProfiles,200,,Thread Group 1-22,text,true,,1663,1117,58,58,http://api.albert.health/profile/loadConnectedProfiles,910,0,0
1606251925638,1402,doctorAvailibility-get-uid,200,,Thread Group 1-7,text,true,,479207,1139,59,59,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,942,0,0
1606251925302,1808,userSettings-save,200,,Thread Group 1-33,text,true,,1002,1513,60,60,http://api.albert.health/userSettings/save,1808,0,20
1606251925232,1878,userSettings-save,200,,Thread Group 1-32,text,true,,1002,1513,60,60,http://api.albert.health/userSettings/save,1878,0,21
1606251925433,1717,userSettings-save,200,,Thread Group 1-35,text,true,,1002,1513,60,60,http://api.albert.health/userSettings/save,1716,0,20
1606251925674,1486,doctorAvailibility-get-uid,200,,Thread Group 1-5,text,true,,479206,1139,60,60,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1007,0,0
1606251926512,656,profile-loadConnectedProfiles,200,,Thread Group 1-26,text,true,,1663,1117,60,60,http://api.albert.health/profile/loadConnectedProfiles,656,0,0
1606251926260,934,doctorInformation-getAll,200,,Thread Group 1-10,text,true,,25423,1112,61,61,http://api.albert.health/doctorInformation/getAll,900,0,0
1606251926558,638,doctorInformation-getAll,200,,Thread Group 1-13,text,true,,25408,1112,61,61,http://api.albert.health/doctorInformation/getAll,610,0,0
1606251926610,592,doctorInformation-getAll,200,,Thread Group 1-16,text,true,,25408,1112,61,61,http://api.albert.health/doctorInformation/getAll,562,0,0
1606251926395,815,profile-loadConnectedProfiles,200,,Thread Group 1-25,text,true,,1663,1117,61,61,http://api.albert.health/profile/loadConnectedProfiles,815,0,0
1606251925913,1319,user-loadUser,200,,Thread Group 1-14,text,true,,2517,1101,61,61,http://api.albert.health/user/loadUser,1319,0,0
1606251926454,782,doctorInformation-getAll,200,,Thread Group 1-12,text,true,,25423,1112,61,61,http://api.albert.health/doctorInformation/getAll,760,0,0
1606251925367,1880,userSettings-save,200,,Thread Group 1-34,text,true,,1002,1513,62,62,http://api.albert.health/userSettings/save,1880,0,20
1606251925762,1514,doctorAvailibility-get-uid,200,,Thread Group 1-8,text,true,,479206,1139,62,62,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1012,0,0
1606251925502,1934,userSettings-save,200,,Thread Group 1-36,text,true,,1002,1513,64,64,http://api.albert.health/userSettings/save,1934,0,20
1606251925702,1736,userSettings-save,200,,Thread Group 1-39,text,true,,1002,1513,64,64,http://api.albert.health/userSettings/save,1736,0,23
1606251925634,1823,userSettings-save,200,,Thread Group 1-38,text,true,,1002,1513,65,65,http://api.albert.health/userSettings/save,1823,0,22
1606251926631,898,user-loadUser,200,,Thread Group 1-23,text,true,,2517,1101,66,66,http://api.albert.health/user/loadUser,898,0,0
1606251926510,1047,user-loadUser,200,,Thread Group 1-21,text,true,,2517,1101,66,66,http://api.albert.health/user/loadUser,1047,0,0
1606251925835,1745,userSettings-save,200,,Thread Group 1-41,text,true,,1002,1513,67,67,http://api.albert.health/userSettings/save,1745,0,21
1606251926686,905,user-loadUser,200,,Thread Group 1-24,text,true,,2517,1101,67,67,http://api.albert.health/user/loadUser,905,0,0
1606251926396,1195,appointment-getByDoctor-uid,200,,Thread Group 1-2,text,true,,221281,1140,67,67,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1018,0,0
1606251926857,735,profile-loadConnectedProfiles,200,,Thread Group 1-29,text,true,,1663,1117,67,67,http://api.albert.health/profile/loadConnectedProfiles,735,0,0
1606251926909,697,doctorInformation-getAll,200,,Thread Group 1-11,text,true,,25415,1112,66,66,http://api.albert.health/doctorInformation/getAll,673,0,0
1606251925567,2058,userSettings-save,200,,Thread Group 1-37,text,true,,1002,1513,66,66,http://api.albert.health/userSettings/save,2058,0,16
1606251926619,1009,profile-loadConnectedProfiles,200,,Thread Group 1-27,text,true,,1663,1117,66,66,http://api.albert.health/profile/loadConnectedProfiles,1009,0,0
1606251926215,1411,doctorAvailibility-get-uid,200,,Thread Group 1-1,text,true,,479206,1139,66,66,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,949,0,0
1606251926712,970,profile-loadConnectedProfiles,200,,Thread Group 1-28,text,true,,1663,1117,67,67,http://api.albert.health/profile/loadConnectedProfiles,970,0,0
1606251925970,1755,userSettings-save,200,,Thread Group 1-43,text,true,,1002,1513,68,68,http://api.albert.health/userSettings/save,1755,0,19
1606251926838,1028,user-loadUser,200,,Thread Group 1-19,text,true,,2517,1101,70,70,http://api.albert.health/user/loadUser,1028,0,0
1606251926972,993,user-loadUser,200,,Thread Group 1-20,text,true,,2517,1101,71,71,http://api.albert.health/user/loadUser,992,0,0
1606251926822,1151,doctorAvailibility-get-uid,200,,Thread Group 1-4,text,true,,479199,1139,71,71,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,688,0,0
1606251926240,1767,userSettings-save,200,,Thread Group 1-47,text,true,,1002,1513,72,72,http://api.albert.health/userSettings/save,1767,0,20
1606251926738,1279,user-loadUser,200,,Thread Group 1-18,text,true,,2517,1101,72,72,http://api.albert.health/user/loadUser,1279,0,0
1606251927111,919,profile-loadConnectedProfiles,200,,Thread Group 1-32,text,true,,1663,1117,72,72,http://api.albert.health/profile/loadConnectedProfiles,919,0,0
1606251927028,1025,user-loadUser,200,,Thread Group 1-22,text,true,,2517,1101,73,73,http://api.albert.health/user/loadUser,1025,0,0
1606251926373,1697,userSettings-save,200,,Thread Group 1-49,text,true,,1002,1513,73,73,http://api.albert.health/userSettings/save,1697,0,20
1606251927150,921,profile-loadConnectedProfiles,200,,Thread Group 1-35,text,true,,1663,1117,73,73,http://api.albert.health/profile/loadConnectedProfiles,921,0,0
1606251927232,879,doctorInformation-getAll,200,,Thread Group 1-14,text,true,,25423,1112,73,73,http://api.albert.health/doctorInformation/getAll,840,0,0
1606251927247,878,profile-loadConnectedProfiles,200,,Thread Group 1-34,text,true,,1663,1117,74,74,http://api.albert.health/profile/loadConnectedProfiles,878,0,0
1606251927438,741,profile-loadConnectedProfiles,200,,Thread Group 1-39,text,true,,1663,1117,74,74,http://api.albert.health/profile/loadConnectedProfiles,741,0,0
1606251925768,2455,userSettings-save,200,,Thread Group 1-40,text,true,,1002,1513,75,75,http://api.albert.health/userSettings/save,2455,0,21
1606251926440,1795,userSettings-save,200,,Thread Group 1-50,text,true,,1002,1513,75,75,http://api.albert.health/userSettings/save,1795,0,21
1606251925903,2345,userSettings-save,200,,Thread Group 1-42,text,true,,1002,1513,76,76,http://api.albert.health/userSettings/save,2345,0,20
1606251926857,1416,doctorInformation-getAll,200,,Thread Group 1-15,text,true,,25415,1112,76,76,http://api.albert.health/doctorInformation/getAll,1390,0,0
1606251926837,1436,doctorInformation-getAll,200,,Thread Group 1-17,text,true,,25423,1112,76,76,http://api.albert.health/doctorInformation/getAll,1409,0,0
1606251927168,1226,user-loadUser,200,,Thread Group 1-26,text,true,,2517,1101,78,78,http://api.albert.health/user/loadUser,1226,0,0
1606251927580,883,profile-loadConnectedProfiles,200,,Thread Group 1-41,text,true,,1663,1117,79,79,http://api.albert.health/profile/loadConnectedProfiles,883,0,0
1606251926102,2370,userSettings-save,200,,Thread Group 1-45,text,true,,1002,1513,79,79,http://api.albert.health/userSettings/save,2370,0,20
1606251926172,2357,userSettings-save,200,,Thread Group 1-46,text,true,,1002,1513,80,80,http://api.albert.health/userSettings/save,2357,0,21
1606251926038,2491,userSettings-save,200,,Thread Group 1-44,text,true,,1002,1513,80,80,http://api.albert.health/userSettings/save,2491,0,20
1606251926944,1587,profile-loadConnectedProfiles,200,,Thread Group 1-30,text,true,,1663,1117,80,80,http://api.albert.health/profile/loadConnectedProfiles,1587,0,0
1606251927026,1569,profile-loadConnectedProfiles,200,,Thread Group 1-31,text,true,,1663,1117,81,81,http://api.albert.health/profile/loadConnectedProfiles,1569,0,0
1606251927195,1414,doctorAvailibility-get-uid,200,,Thread Group 1-10,text,true,,479206,1139,81,81,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,938,0,0
1606251927202,1420,doctorAvailibility-get-uid,200,,Thread Group 1-16,text,true,,479214,1139,81,81,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,941,0,0
1606251927111,1539,profile-loadConnectedProfiles,200,,Thread Group 1-33,text,true,,1663,1117,82,82,http://api.albert.health/profile/loadConnectedProfiles,1539,0,0
1606251926306,2347,userSettings-save,200,,Thread Group 1-48,text,true,,1002,1513,82,82,http://api.albert.health/userSettings/save,2347,0,20
1606251926507,2164,userSettings-save,200,,Thread Group 1-51,text,true,,1002,1513,82,82,http://api.albert.health/userSettings/save,2164,0,22
1606251927593,1236,user-loadUser,200,,Thread Group 1-29,text,true,,2517,1101,84,84,http://api.albert.health/user/loadUser,1236,0,0
1606251926574,2287,userSettings-save,200,,Thread Group 1-52,text,true,,1002,1513,85,85,http://api.albert.health/userSettings/save,2287,0,21
1606251926773,2135,userSettings-save,200,,Thread Group 1-55,text,true,,1002,1513,85,85,http://api.albert.health/userSettings/save,2135,0,26
1606251926812,2115,appointment-getByDoctor-uid,200,,Thread Group 1-3,text,true,,221265,1140,86,86,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1935,0,0
1606251927726,1232,profile-loadConnectedProfiles,200,,Thread Group 1-43,text,true,,1663,1117,85,85,http://api.albert.health/profile/loadConnectedProfiles,1231,0,0
1606251926708,2302,userSettings-save,200,,Thread Group 1-54,text,true,,1002,1513,86,86,http://api.albert.health/userSettings/save,2302,0,23
1606251927436,1591,profile-loadConnectedProfiles,200,,Thread Group 1-36,text,true,,1663,1117,86,86,http://api.albert.health/profile/loadConnectedProfiles,1591,0,0
1606251927277,1780,appointment-getByDoctor-uid,200,,Thread Group 1-8,text,true,,221265,1140,87,87,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1565,0,0
1606251926910,2170,userSettings-save,200,,Thread Group 1-57,text,true,,1002,1513,86,86,http://api.albert.health/userSettings/save,2170,0,22
1606251926972,2108,doctorAvailibility-get-uid,200,,Thread Group 1-9,text,true,,479214,1139,86,86,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1615,0,0
1606251927457,1651,profile-loadConnectedProfiles,200,,Thread Group 1-38,text,true,,1663,1117,86,86,http://api.albert.health/profile/loadConnectedProfiles,1651,0,0
1606251927965,1159,doctorInformation-getAll,200,,Thread Group 1-20,text,true,,25415,1112,87,87,http://api.albert.health/doctorInformation/getAll,1116,0,0
1606251927530,1602,doctorInformation-getAll,200,,Thread Group 1-23,text,true,,25423,1112,87,87,http://api.albert.health/doctorInformation/getAll,1579,0,0
1606251927557,1583,doctorInformation-getAll,200,,Thread Group 1-21,text,true,,25423,1112,87,87,http://api.albert.health/doctorInformation/getAll,1554,0,0
1606251927592,1548,doctorInformation-getAll,200,,Thread Group 1-24,text,true,,25423,1112,87,87,http://api.albert.health/doctorInformation/getAll,1522,0,0
1606251926641,2515,userSettings-save,200,,Thread Group 1-53,text,true,,1002,1513,87,87,http://api.albert.health/userSettings/save,2515,0,22
1606251926922,2272,appointment-getByDoctor-uid,200,,Thread Group 1-6,text,true,,221288,1140,88,88,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,2040,0,0
1606251927210,1988,user-loadUser,200,,Thread Group 1-25,text,true,,2517,1101,87,87,http://api.albert.health/user/loadUser,1988,0,0
1606251927626,1576,profile-loadConnectedProfiles,200,,Thread Group 1-37,text,true,,1663,1117,87,87,http://api.albert.health/profile/loadConnectedProfiles,1576,0,0
1606251926974,2276,userSettings-save,200,,Thread Group 1-58,text,true,,1002,1513,87,87,http://api.albert.health/userSettings/save,2276,0,22
1606251927197,2071,doctorAvailibility-get-uid,200,,Thread Group 1-13,text,true,,479215,1139,88,88,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1565,0,0
1606251928018,1263,doctorInformation-getAll,200,,Thread Group 1-18,text,true,,25423,1112,88,88,http://api.albert.health/doctorInformation/getAll,1232,0,0
1606251928053,1235,doctorInformation-getAll,200,,Thread Group 1-22,text,true,,25423,1112,88,88,http://api.albert.health/doctorInformation/getAll,1204,0,0
1606251927867,1447,doctorInformation-getAll,200,,Thread Group 1-19,text,true,,25423,1112,88,88,http://api.albert.health/doctorInformation/getAll,1422,0,0
1606251928070,1251,profile-loadConnectedProfiles,200,,Thread Group 1-49,text,true,,1663,1117,89,89,http://api.albert.health/profile/loadConnectedProfiles,1251,0,0
1606251927237,2085,doctorAvailibility-get-uid,200,,Thread Group 1-12,text,true,,479207,1139,89,89,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1575,0,0
1606251927042,2294,userSettings-save,200,,Thread Group 1-59,text,true,,1002,1513,89,89,http://api.albert.health/userSettings/save,2294,0,22
1606251927606,1807,doctorAvailibility-get-uid,200,,Thread Group 1-11,text,true,,479214,1139,90,90,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1310,0,0
1606251927164,2251,appointment-getByDoctor-uid,200,,Thread Group 1-5,text,true,,221265,1140,90,90,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,2067,0,0
1606251927043,2416,appointment-getByDoctor-uid,200,,Thread Group 1-7,text,true,,221273,1140,90,90,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,2239,0,0
1606251928236,1330,profile-loadConnectedProfiles,200,,Thread Group 1-50,text,true,,1663,1117,90,90,http://api.albert.health/profile/loadConnectedProfiles,1329,0,0
1606251927682,1884,user-loadUser,200,,Thread Group 1-28,text,true,,2517,1101,90,90,http://api.albert.health/user/loadUser,1884,0,0
1606251927629,1965,user-loadUser,200,,Thread Group 1-27,text,true,,2517,1101,91,91,http://api.albert.health/user/loadUser,1965,0,0
1606251927630,2039,appointment-getByDoctor-uid,200,,Thread Group 1-1,text,true,,221281,1140,92,92,http://api.albert.health/appointment/getByDoctor/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1873,0,0
1606251928008,1665,profile-loadConnectedProfiles,200,,Thread Group 1-47,text,true,,1663,1117,91,91,http://api.albert.health/profile/loadConnectedProfiles,1665,0,0
1606251926841,2869,userSettings-save,200,,Thread Group 1-56,text,true,,1002,1513,91,91,http://api.albert.health/userSettings/save,2869,0,24
1606251928394,1325,doctorInformation-getAll,200,,Thread Group 1-26,text,true,,25392,1112,91,91,http://api.albert.health/doctorInformation/getAll,1301,0,0
1606251928112,1695,doctorAvailibility-get-uid,200,,Thread Group 1-14,text,true,,479206,1139,93,93,http://api.albert.health/doctorAvailability/get/aNpx0AgMlmgoYz5SWJBrSmIenOA3,1269,0,0
1606251927377,2440,userSettings-save,200,,Thread Group 1-64,text,true,,1002,1513,93,93,http://api.albert.health/userSettings/save,2440,0,19
1606251927444,2440,userSettings-save,200,,Thread Group 1-65,text,true,,1002,1513,94,94,http://api.albert.health/userSettings/save,2440,0,20
1606251927512,2407,userSettings-save,200,,Thread Group 1-66,text,true,,1002,1513,94,94,http://api.albert.health/userSettings/save,2407,0,24
1606251928530,1410,profile-loadConnectedProfiles,200,,Thread Group 1-46,text,true,,1663,1117,95,95,http://api.albert.health/profile/loadConnectedProfiles,1410,0,0
